"x"	"i"	"j"	"k"	"y"
71.7139495902393	0	1	3	201.301136533802
44.1693034539665	0	0	3	57.442274636018
12.2066116664375	0	0	3	71.1323919314196
20.511478200526	1	1	1	158.53095354511
125.209218340572	1	0	2	642.573591717842
76.0904882440997	0	1	1	323.543763843413
-20.747199913698	0	1	1	82.8573548478976
75.4256072731604	0	0	3	313.81137941666
27.2417916659977	0	1	3	249.154001753785
77.0233378473533	0	0	1	431.917619841117
109.119280621255	0	0	2	258.065118329044
-18.9256900716908	1	0	2	-59.5620585100358
10.802736630957	0	0	2	193.555773080456
32.7640167973598	0	0	2	40.1396897672731
57.0635240366207	1	0	3	277.504962878338
89.6908974432894	1	0	2	341.815455680403
43.4328916860223	1	1	2	272.465972588547
-6.88952966042091	0	0	1	73.8033778865513
57.532917961716	1	0	2	348.947780079206
12.0107558966029	0	1	2	57.8839458473676
-23.5906524853693	1	1	1	68.0248801627426
59.0677688126809	1	0	0	240.218551534173
27.6561490215526	1	1	2	159.753083566129
57.1813014569893	1	0	1	483.894068866799
-32.8317843172714	0	1	1	5.04181262418437
50.9475166860896	0	0	3	366.315900135668
120.28450044954	1	0	1	468.028483346353
-21.4632505708623	0	0	2	156.935727822557
33.5639052597784	1	1	0	273.8088514066
33.0707308654427	1	1	2	241.936139939855
113.707153346916	1	1	2	680.055841914401
38.3405828577926	1	0	2	273.852042718572
-19.6168271600398	0	1	1	53.3616952091928
83.784599561476	1	1	2	321.941269954388
17.1109984470867	0	0	2	49.1670750885542
99.314004204358	0	0	1	441.385004336673
95.3650580937659	0	0	1	564.077916624093
67.6382329816504	1	1	1	545.096438462959
4.17269893404366	0	0	0	-38.0067605869211
30.1235803197869	1	0	1	-42.7466005270737
66.7046166866518	1	1	1	480.261610818515
80.4890451977135	1	1	2	385.545321684122
-31.0317615649092	0	0	1	-110.334175304128
-33.755699423925	1	0	3	-179.961272209922
41.8626802028093	0	1	2	191.961091619672
-30.7382218156304	0	1	2	-18.9914375697868
55.8581828004117	0	1	0	398.346956690572
8.50967074542069	0	1	2	138.821254306364
91.0946431496768	0	0	1	644.08630523446
-26.4766283575926	1	0	1	-155.681839079925
37.5988170585352	1	1	1	326.446254977802
95.0654197976275	0	0	2	331.471187910413
0.745073116190028	1	1	1	21.4024154166357
53.0915617987758	1	0	1	341.786397556548
60.9551165169003	1	1	0	456.478406461742
74.3496193774899	1	1	2	240.531830057989
50.6070464089932	0	0	2	260.693237114312
62.2730935453541	0	0	1	241.394875316055
72.6861900135242	1	0	1	366.640094546675
24.4519198198884	1	1	1	198.992687502486
92.6150610808592	0	1	0	325.520128617118
53.0685734584278	0	0	1	110.015637145692
47.6455004456354	0	0	2	239.02144049874
67.8634215269311	0	1	0	432.550521648716
-44.8593986910459	0	0	1	-136.325249162149
33.483691934316	0	0	2	15.7258772951577
-26.2058567475566	1	1	1	130.264368887944
-7.33404736848921	1	1	0	120.804486257584
70.0383429733631	0	1	1	293.533463741626
36.1905647485235	0	0	1	364.381880674948
27.310983552549	0	0	2	46.6250095147476
48.4374640754939	0	0	2	347.126846115992
37.38937926728	1	0	1	305.49608598441
56.3211004613414	0	1	1	215.079353489718
82.2085088170476	0	1	2	338.106695545846
16.2280262353827	1	1	0	77.3251933191867
39.6387288279822	1	1	1	316.857684620958
106.029727783761	0	0	2	447.009022922932
70.2001634065565	0	1	2	327.420341882059
64.549423146467	0	1	2	319.347317285648
-24.8921030216048	1	1	1	156.109773573964
15.590407314864	0	0	2	30.6333478022483
46.6902678765728	1	1	3	321.305593244027
98.6043082925792	0	1	2	504.001441125283
38.9177077163534	0	0	2	199.427636880647
43.0610023135956	0	1	1	280.145710350818
39.8637807656712	1	1	2	224.363417741849
125.894240304132	0	0	1	613.420222463908
48.7774148679816	0	0	2	101.846405037924
47.670433262562	1	0	2	287.9680813911
-19.6283941656882	1	0	2	-30.6362544300668
60.6265208219962	1	1	2	289.930945833518
0.549343255476359	1	1	2	175.716003268799
139.593283430009	0	0	2	789.596451610962
-14.2103504400585	0	0	1	-162.525560122767
85.5612422090119	0	0	0	372.218600885165
5.80120875512508	0	0	2	-117.333949761993
44.3040204098045	0	0	0	259.991819257247
57.2744061471685	0	1	1	332.425646902945
15.0234014884615	0	0	2	-138.588356557038
77.1590009568032	0	1	0	454.04668537061
95.7793090365205	0	0	2	400.591264861457
48.8689034208278	1	0	1	241.293479954383
-55.0341631477557	0	1	3	-247.186896234756
27.1702934680124	0	0	3	84.7517563063263
-15.5724596194248	1	1	1	-6.50466833045871
-29.7992693457098	0	0	3	25.6125027261946
40.7015548708046	0	0	3	426.227939358913
66.9525191480509	0	1	1	331.030748476892
-3.58259473118876	1	0	0	-13.5816087135265
59.1720749033588	1	0	1	182.446609122241
52.7808481822703	1	1	0	474.170450253769
10.106707252061	1	0	2	126.590435924567
6.57406829482282	1	1	2	193.507702641432
-1.86703019479454	0	1	2	149.059827294813
22.3509744161671	1	0	2	102.327487097735
18.1336921949713	0	0	1	175.825184861272
96.2339979190297	1	1	2	630.942247395861
6.53381598454988	1	1	2	333.990639645906
2.92236424059915	0	1	1	86.244268377899
47.3485405435879	1	0	1	164.27231103101
59.1016412780023	1	1	0	306.380456517436
6.9746794584165	0	0	2	-6.44291968923528
27.2141026484969	0	1	2	179.661944806899
18.6319843578108	1	0	2	53.93790487512
6.44509757701764	0	0	3	106.358455534464
138.502011518086	1	0	1	626.042797776049
25.0442573957707	1	0	2	101.750033364015
35.4578924608879	1	0	0	17.5648411695146
37.9929159454282	0	1	1	351.930636491206
10.3826880835564	0	0	1	108.476342095903
85.0785805640274	0	0	1	358.087285154062
0.982653682765488	0	1	1	64.1856894924377
74.6188676192963	0	0	1	174.694328512354
56.7011818118558	1	1	2	424.575101958336
118.708569038722	0	0	1	482.359887603574
96.7950918722358	1	1	1	593.626670723621
37.6408982573353	1	0	2	147.894028537276
94.4767235769574	0	1	2	746.94990607781
45.5959870869046	1	0	3	319.55332918578
7.97119643436678	1	1	1	234.842759742408
-19.950450638977	1	0	1	-118.660413566068
21.6525108288246	1	1	0	242.590298202568
31.7416289082409	1	1	2	254.173126382843
-1.78048321678288	0	1	2	-81.0472045833047
39.5221962879186	0	0	3	280.521373753547
141.217975864709	0	1	2	666.018864563557
15.0422638693567	1	1	2	149.627007360343
128.708278144659	0	1	1	616.886573564827
-69.4367845346405	0	1	0	-401.949936837243
103.215803699683	1	0	2	407.030046744965
70.8108064151514	1	1	2	446.675945500025
76.5891046665789	1	0	1	234.106673030604
58.9133529408802	0	1	2	542.5455337245
10.7121153681537	1	0	2	15.7824681052599
-32.8917362649828	1	1	1	-84.8998117365665
130.088416850583	1	0	1	711.011928319916
66.0809274647527	0	1	1	209.239103061361
51.1402647295403	1	1	1	276.970728061149
6.69417084614889	1	0	1	-104.036320754693
89.0768326382248	1	1	0	605.870474714934
74.2068497710059	1	0	2	326.024870310492
43.9351958552442	0	1	0	458.826650429074
-14.8499271673856	0	0	3	-171.137189557127
60.0798842001595	0	0	1	228.210256127357
24.1379208828732	0	0	1	151.644862476536
2.95034859048062	0	0	1	-201.831236281618
71.7590898530566	1	1	1	464.654486044064
65.9570892035775	1	1	2	552.072743916542
-0.875089050456552	0	0	3	66.8186408498876
90.3216791658091	0	0	2	307.985522369892
93.7910476868058	1	0	0	428.602031110253
71.7186817364547	0	1	2	324.558231252524
33.5327377598613	0	1	2	113.569699334888
84.4564462345916	0	0	1	122.090874194393
41.6631636365883	1	1	3	389.906150106082
40.4880224315641	1	1	3	370.074028819982
3.11208162532307	1	0	3	72.3899591940727
38.5085556277834	0	1	2	-4.42226670328355
95.8725937581247	1	1	0	847.028005748289
-3.39223825247392	0	0	3	66.0987297147541
15.289164022577	0	0	2	129.570194938571
56.8791301304407	1	0	2	420.512746902949
-35.202299429462	0	0	2	-268.872523967986
15.6574841144059	1	0	1	199.317656405446
53.5409740391502	0	0	1	66.5841193991081
-11.1407862512223	0	0	1	-47.2651032118638
78.5006164199617	0	0	1	417.809573381747
77.2743430657264	1	1	1	535.448594153189
9.82316960966573	1	1	2	117.572265429179
-9.58003056110209	0	1	2	25.6106629004691
136.511692066764	1	0	3	439.436246790486
37.2095583710014	1	0	2	342.382578477331
26.1001556094196	1	1	2	285.969000761631
-21.1695094146689	1	0	1	-164.132748656491
10.7392924947119	0	1	1	84.5770081315511
68.3191013228736	1	1	0	257.28992990559
44.0850333214032	0	1	1	143.960564714086
60.2429677187974	1	0	0	410.729731398534
102.069862984152	0	1	0	522.42372819455
-1.18061977588566	0	1	0	162.018178680647
58.4008546311992	1	0	2	138.716981246882
67.5077092968825	0	1	1	492.088720360354
61.2883692546662	0	0	2	3.13963487046965
62.6477858365523	0	0	1	53.3136921074926
53.8186472226174	0	1	3	454.965580831597
15.9900601565539	1	1	1	274.334307278199
-33.0082073254277	1	1	1	-190.577863841231
49.725926604272	1	0	0	270.150091827207
32.4913636699152	1	0	2	69.9542058773252
23.4183036532046	0	1	1	212.631068996783
-49.4325725914811	0	0	2	-216.236040205167
86.916714008336	1	1	2	508.090364547804
21.8932073678845	0	1	2	-97.4519580224538
86.2954428988372	1	1	0	510.927862065995
105.475433705689	0	0	0	515.543918382762
21.5300798651735	0	1	2	251.369310521079
6.01039708003672	1	0	1	-1.99502394984228
-5.74665150953288	1	0	2	225.294184304485
56.3026729175209	1	0	1	360.081663881806
53.4683103182483	0	0	2	292.307197361567
134.467778938264	0	1	0	565.365511166697
30.3161416779116	0	0	2	233.311078019746
71.8202403116524	0	1	0	242.487333874379
39.6905823486398	0	0	1	144.992811132114
92.7680759012567	0	1	0	288.139917786119
-40.202597136195	0	0	0	-86.1694174535976
58.1478154401157	1	0	3	245.432188863189
45.5188555519324	1	1	2	181.269701582997
17.6038693887758	1	0	1	-13.8550600108639
-5.68121678529339	1	0	2	91.7523244174729
21.5115952123411	1	1	2	-14.0663232610623
16.6030164835885	0	1	2	70.1166902454674
83.1604235598191	0	1	0	524.071070671587
28.407469822877	1	0	1	32.9097267848053
58.0745897784033	1	1	0	303.418647690662
125.751909277014	1	0	1	635.576542937488
21.6112546785699	1	1	2	284.00570340424
28.4817583711549	0	0	1	295.546089306446
156.054910364153	0	0	2	526.545520870386
6.33501425606502	0	0	1	112.268103596041
74.4065898850498	1	0	1	617.344524751643
-27.0009398390585	1	0	2	-116.562098681965
24.4639593104656	1	0	1	138.553805001163
-37.3209036446507	1	0	1	9.85515098611512
63.70078990279	0	0	3	394.557758592963
58.4104421585887	0	1	2	327.497457853223
64.0449103340353	0	1	1	204.444825324377
100.299123527691	1	0	2	318.699667007374
6.01037983274172	1	0	2	-178.478352031159
-37.6646072532373	0	0	0	-166.059521699976
3.19912032185547	1	0	1	195.17203751265
27.6742484294498	1	0	1	63.6869144204668
70.7275190590814	0	0	2	295.689588921178
112.274667559065	1	0	1	607.995805790767
42.8329639436848	1	1	0	484.053444523995
60.9028700044091	0	1	1	276.94811707556
-7.44288114074782	1	1	0	135.298062017616
73.8057044575671	1	0	0	361.827109921755
79.5678227321601	0	0	2	266.150957825177
30.1023430070521	0	0	3	248.461113603996
39.3510149266587	0	0	2	292.039476480208
-1.21828713948997	0	1	2	108.983898136458
60.875955497189	1	0	0	261.400157890795
60.4959011232087	1	1	0	437.273904029533
59.4112155462784	0	0	2	370.168972454288
48.8675783477448	0	0	3	153.001466302013
59.4430656621251	1	1	2	245.462061724235
28.3274201500314	1	0	2	22.4443983001699
20.807693523246	1	0	3	126.685475313906
89.8259398504383	1	1	1	367.503305789942
67.6146534169951	1	0	1	250.884159530741
116.437168703533	0	1	3	648.232524477561
97.3236909716796	1	0	2	453.140838893744
75.6493300593773	1	1	2	488.29147303296
92.9074915021394	0	0	2	469.313338220606
39.3769598283001	1	0	2	204.010995893929
101.753280167904	1	1	2	496.990839581392
108.835208215288	0	1	2	426.282789822918
44.2740240978313	1	1	2	245.821499815328
-22.1456867141496	1	0	0	-107.000088253504
50.1313186104164	1	1	1	273.797836122658
36.4471128848195	0	1	1	242.872664855123
-18.9233451469542	1	1	1	-89.5031913338032
80.3395813917896	1	0	2	419.530407183666
92.5908863546477	0	1	1	534.384447401345
9.69836935453897	1	0	1	58.5545966160127
44.6691308876608	0	0	2	103.345823345822
-2.0805835739779	0	0	2	-22.4731496723974
12.0120782752624	0	0	1	3.72585449330417
-28.3105364274698	0	0	0	-244.72799944777
27.5295628346114	1	1	1	191.908222378423
18.9376771911922	1	0	0	176.920759056727
32.982924004462	0	1	1	213.632094907863
82.1395100119051	0	0	2	283.905628451667
2.08820238831581	1	1	2	146.632202350059
86.165631857658	1	0	2	391.447697392396
-22.028454338589	0	1	2	-119.207528152726
94.6261210503073	0	1	1	328.144270879408
68.9036441008742	0	0	3	52.2086205584194
67.8921592137981	1	1	2	372.436954845226
32.562681657861	1	0	1	196.936807890818
96.0214957952467	1	0	1	251.863212023246
105.829564423422	0	0	2	373.45451491217
50.1695154532931	1	0	1	75.9778956880768
27.791082061872	0	1	1	254.359239695974
110.387914362826	1	1	2	514.400665426644
-16.2749609314484	0	1	3	142.763444647483
-6.0545996273735	0	1	2	26.9829963463475
35.6702858658469	0	0	2	259.998833623895
30.9390881791938	0	1	1	14.5400624253307
10.9643835389248	0	1	1	181.279544373591
42.5780759378544	0	0	1	83.9565779334321
86.2251939529331	1	0	0	398.985488770819
26.9162389929347	0	0	0	102.325855006826
99.4058227407197	1	0	2	517.060713718271
96.526966485916	0	1	2	722.190010044281
58.6271968372642	0	1	1	375.978165768617
80.8950970864622	0	1	1	455.40684091518
142.290938516147	0	0	3	778.576671482531
121.491310452397	1	0	1	520.491620645198
-29.3932986696932	0	1	1	-95.5864432660823
12.7772915033199	1	0	1	76.1241609094062
30.9636214570741	1	1	2	308.038373281355
46.8203206663135	1	0	2	445.105324131051
-19.8869520548137	0	0	3	-17.5500163520994
80.3126993837006	0	1	1	592.593788560899
82.2317408138181	0	1	1	242.322925268001
15.4888526362711	1	0	2	29.1480247683827
68.3995255589205	1	1	2	294.244041958593
6.37064680016868	1	0	1	133.881820785099
75.7082596090023	1	0	1	363.77088580885
4.72120887560057	0	0	2	-29.1679234050544
57.3721692884667	0	1	3	128.974529045772
-1.14358717257212	1	0	0	-108.366522905034
5.93562295519762	1	0	2	10.4230095568536
117.468550116099	1	0	0	523.389249676767
97.9892526899966	0	0	1	378.890192344698
38.0795255890712	0	1	1	314.311208519851
10.0321320968129	1	1	0	265.252350916401
-0.600887003406342	1	1	3	111.324455708292
9.05796063090534	0	0	1	85.0819754725585
32.3097390831661	1	0	0	341.197443211832
127.133685260632	0	0	0	352.064510385102
16.5810857126304	1	1	0	301.127361371482
33.1573037036807	0	1	1	178.493138554069
9.662600993491	0	0	1	-109.885855871487
-54.0765210457536	1	1	0	-258.130342786927
40.010369093176	0	0	3	297.46469965389
103.042553619615	0	1	2	641.821065937982
12.4032123099416	1	1	1	208.527254046358
61.1639618833858	0	0	2	165.048131160654
54.4411158374414	1	1	2	212.491801716799
91.3237682531312	1	0	2	448.921893365748
43.7231221441604	0	0	0	126.006526578336
20.4542739121402	1	0	1	-3.0185797961239
55.1158371531121	1	1	2	343.475611422547
-26.1255558176508	0	1	1	-111.887944351103
22.2119456641478	1	1	2	318.851293384522
22.2360924025959	0	0	2	-71.1125353578165
46.8745418596713	0	0	3	207.76480148834
-11.5378764414993	1	0	2	108.193963994697
14.4981185157596	1	1	1	114.310734291893
77.5800543561842	1	1	1	280.449181013822
85.56814215177	0	1	1	445.468774861984
92.854506431885	1	1	2	605.537078725047
82.4074667183611	1	0	2	330.622018418065
-13.5698863049176	1	0	2	-22.867456580573
52.6728905841856	1	0	2	294.352439512139
43.8605430290359	0	0	2	178.341724345219
40.4914365719414	1	0	2	304.343815263645
20.0841323259318	0	1	1	142.724658726748
-25.0877233936511	0	1	1	59.8615536349548
18.4177399330492	1	0	1	76.4970720040567
46.1624061778512	0	0	2	-10.2810932509404
31.0470326105823	0	0	0	255.46651145957
85.2760069025755	1	0	2	331.7798176171
61.1217609769655	1	1	3	315.648647148595
31.4994577706104	0	1	3	473.412131545566
87.7826131850898	0	0	1	381.545548988947
43.2996836443107	0	1	2	201.931094178067
23.5657132367841	0	1	1	86.3249409836726
17.025433774243	0	1	3	17.211153850768
130.751578551913	1	0	3	643.985467433436
91.0202756712459	1	0	2	464.595425742662
37.264567873172	0	0	2	225.517521216744
0.337917838561651	0	1	2	124.426369929262
60.5277128757917	0	0	3	231.808636679656
16.3294777824367	1	0	2	-90.6177907622651
84.3690243824152	1	0	1	333.689309213135
9.98236479100886	1	0	1	55.7711511781742
100.345159519357	1	0	2	552.180502884981
16.2586173360388	1	0	1	-13.0519368664875
37.8304328972188	1	1	0	199.507076593384
19.4387358577992	1	1	1	75.9197020986952
52.2641829662287	1	1	0	372.114750831828
7.45080406260003	1	1	0	66.7947298637325
71.4522736572471	0	1	2	304.069306137142
57.8559292111444	1	0	2	349.891263574785
35.480407543759	0	0	1	49.5976307560679
16.21498988037	0	0	3	-124.944804490119
52.5758742302664	1	1	3	248.315913434218
27.6693271749968	0	1	1	267.224226287623
18.3016328002637	0	1	2	217.513105867792
22.2301071721034	0	1	1	80.5444296570621
82.4912615887312	0	1	2	539.351343079166
31.6661719595237	0	0	1	282.059683052181
41.6083309666778	0	1	2	305.536313283463
61.2770167519917	0	0	1	385.923881453843
47.9465189431456	0	1	3	378.617206948001
-6.68667237103139	0	1	1	2.66126647523004
82.6681939376812	0	1	2	302.181686982037
27.5534945202524	1	0	2	-33.5620080115979
15.0079612452179	1	1	0	112.634452335016
64.1663688254768	1	0	3	382.97852494803
79.5470828709506	1	1	2	443.846959444073
55.4642902284433	0	1	0	186.940615938139
-23.2564785588873	1	0	0	-33.3723095057867
-48.2954162851913	1	1	2	-1.38195957736116
29.0292516124796	0	1	2	193.996965700935
-47.8056706128688	0	0	2	-111.382119285418
53.8325132486822	0	0	1	404.644086055915
44.5143127405385	1	0	1	268.683072864788
39.4208520496736	1	0	1	293.027372082542
11.4696014767189	1	1	1	201.811485177071
79.0316381574807	0	1	3	329.968854736976
32.8110247764667	1	0	3	241.415409342658
70.8693766386898	1	0	0	395.839113851622
30.4142910753888	1	1	0	132.556750241253
26.5749200231901	0	1	3	76.2275852644521
70.9845418239104	1	0	2	551.586125674223
93.0891992593281	0	0	0	443.114854903544
1.72563234002031	1	0	1	-29.9090801987316
0.795539361512212	0	0	3	-86.1700576498449
71.1922270814455	0	0	1	223.995140886874
34.1114340030708	0	1	3	131.879064647948
-5.89955502535312	1	1	2	119.889759921456
70.6005294692697	1	1	3	290.778199564968
50.1701084933833	0	0	2	335.761176173707
98.0153577837211	1	0	2	490.741679032117
78.6171950289257	1	1	1	531.115476024214
46.654202072934	0	0	2	185.44530421385
51.3098527023544	0	1	2	282.733022585034
37.2113293325949	0	0	1	117.624021153296
67.4224325605932	0	1	2	388.475153277696
71.5274541692094	1	1	1	603.801249223983
62.7624855699988	1	1	2	461.339799114787
87.9396814713293	1	0	2	492.102637785433
20.357421357361	1	1	1	166.514839715251
94.1631710804659	1	0	0	429.418913987498
60.0186366139175	1	0	2	435.426514724558
99.0703549372705	1	0	3	556.328692689265
45.4314714470461	0	1	2	369.607174943242
40.9618784611997	0	0	0	204.5602150702
55.7074854244216	0	0	2	419.142512663156
8.98031295702604	0	1	1	1.25033452490726
90.6037929703318	0	0	0	398.311470206732
48.5660601860371	0	1	2	223.922090871679
19.5117786769518	1	1	1	454.671384097174
47.2587615142245	0	1	2	324.961889595395
56.4895585878535	1	1	2	223.328157716987
8.85209068248022	0	1	0	91.1496092352213
122.248161272734	0	1	2	756.362995997934
98.7912425649079	1	1	2	634.230123666213
100.762000198891	0	0	2	532.300911890655
41.9059952728362	0	0	1	59.554770894007
59.3562111024462	0	0	3	370.86794903864
86.8602628679935	0	0	1	369.837191426406
-18.402428969663	1	1	3	-23.6035370187916
8.87143938692775	1	1	3	194.301267451644
-8.34149838048204	0	1	0	49.2809881185746
-6.41552730841104	1	0	1	109.780241822417
-5.88926724091088	1	1	2	72.5731398447486
154.872965892871	0	1	1	687.181071356031
58.6657490368324	1	0	1	317.223149761517
59.466324735793	0	1	1	430.73412424965
39.8858479890055	0	0	2	357.005356161161
53.6337249406043	0	0	2	164.335918577014
0.847553178747695	0	0	1	68.0960070226229
-12.0790087713478	0	0	2	92.5099584794719
30.6098494471169	0	1	2	62.3951978704519
59.8412797340404	1	1	0	512.071499223809
57.3491407517927	0	0	1	340.796378723071
15.7247550335837	1	1	3	337.631786370756
9.89866817581546	1	0	2	183.877442331504
32.2779761038051	1	1	1	175.770535745672
10.8970989462146	0	1	2	150.027265825161
42.2453860549607	1	0	0	201.59369979261
124.126522800465	0	0	2	448.315185849573
62.2545063521986	0	0	1	227.948266263258
19.5697167834428	0	1	1	315.528134868107
33.9752780045839	0	0	1	19.5778358589937
57.5487696255803	1	1	1	444.684822100787
-15.9332112138363	0	0	2	33.8089289557509
62.7518845472356	1	0	1	515.531764807675
102.200527249609	1	0	3	675.487175727527
51.6470734863505	1	0	1	383.573805140794
65.5466433945977	1	1	2	514.646133202789
24.8021805586179	0	0	1	180.935109734666
99.6872284203331	0	0	2	515.645710729914
11.295666694628	0	1	3	58.1437747384826
114.667521695866	1	0	0	451.59596247712
23.4330615097242	0	1	2	251.444687945592
25.9904951160304	0	1	1	96.2132058579769
35.4429246772065	0	1	2	276.800451417714
41.8523903467444	0	0	1	155.313272593896
44.6614482349832	0	1	2	210.707000096538
34.3522249054354	1	1	2	411.907237709395
74.6101329595674	1	1	3	324.138655280318
90.4342804879488	1	1	2	636.149077578157
98.2033214661093	1	1	0	537.660280778875
89.5251771113952	1	0	2	310.450735964095
72.4724158967633	1	1	2	299.293636666694
142.440854625239	0	1	0	721.239323303037
-10.1662565926534	1	0	2	133.858932207856
4.90647923424035	1	0	2	253.388485299597
34.6871883649512	0	0	1	53.3576595450687
32.8999210617059	0	0	1	111.48480408539
-15.044686795152	1	1	3	92.8257091904428
61.5446624260536	1	0	1	421.668691472144
51.2388186516614	0	0	2	192.880437159842
32.0097248731381	0	0	2	63.0116175435168
82.5959198023963	0	1	1	264.542123592574
67.7085097278327	0	0	2	353.74413448795
71.5435138664139	1	1	1	542.83118003781
102.299230028353	1	1	1	214.257036629778
41.563849321777	1	0	2	216.252428264619
65.7403122392592	0	0	1	491.87118872102
33.0017796752256	1	1	1	137.321060630447
94.7692777068327	0	0	3	360.184789039018
107.218928600937	1	0	3	383.337543286922
9.71252147404854	1	0	1	-145.893151143386
47.8903616669367	0	1	1	381.003806019159
114.363454447509	0	1	2	789.281120827063
-12.8461824833792	0	0	2	-69.1147645228705
-33.1348702709461	0	1	1	-118.535667762116
48.0509825914386	1	1	1	88.827122665
47.9986468448875	0	1	2	523.409906241014
-31.7510485738261	0	0	1	-9.81078079845948
37.7914575008913	1	0	1	236.950216325969
-9.01028024910531	0	0	2	73.428772452669
124.143262624467	0	0	0	418.663315805796
27.028008874556	1	1	3	106.563159927489
-15.1992982811361	1	0	1	-72.0478862053963
38.1944972360808	0	1	2	223.345716988818
19.1345770791	0	0	3	58.5159352563324
64.4729958762724	1	0	1	341.226303869041
-2.55023195862714	1	0	3	-120.079504414388
63.2725974705722	1	0	1	391.984200752789
6.27817794493015	0	0	1	78.0398016827
-14.2759894546255	1	0	2	-70.794690765432
64.171466703379	0	0	2	465.639514272546
37.3831637291245	0	0	2	151.919923120587
-4.50762810668684	0	1	1	168.408684677712
46.8977697132843	0	0	1	173.399897603148
-3.96804359083686	1	1	1	224.775565060098
74.9290883678574	0	0	1	202.781693697389
3.78484777046948	1	1	2	-162.760194718463
165.440140755154	1	1	2	864.030966940244
2.63495714527915	1	0	1	148.429428837263
88.8283972867106	1	1	2	325.55908496379
30.8823434695203	0	1	2	294.094389697805
20.744574001632	1	0	1	23.6782698316326
91.7378208616975	1	0	1	356.280589750301
56.6454094129661	0	0	2	124.22853824514
43.5210350041713	0	0	1	231.8394034257
-10.6736898771761	1	0	1	40.8391570000714
4.78110221475235	1	0	2	19.3510778917793
80.193526359323	0	1	1	322.286475521489
8.08139911598504	0	0	2	140.528505205744
51.3321872589258	0	1	3	340.023799259011
97.8040471121929	0	1	2	401.52272389158
33.0122829187611	1	0	3	308.256398702999
-8.77997069401839	0	0	2	-39.4226260852503
3.21997262929089	1	0	2	225.488428913697
38.7422216041688	1	0	2	148.307003342525
170.448778136524	0	0	1	776.319059136267
29.4796289558932	0	0	1	23.6183398933643
67.5780117198752	1	1	2	342.220599328525
39.7149793942127	0	0	0	63.8541007009399
-39.3694679484373	0	1	1	1.93363976069298
39.7847602507188	1	1	1	391.464969700048
10.3290715424301	1	1	2	237.306670621235
40.8215874283822	0	1	2	355.149243089264
60.8390628607208	1	1	1	357.846056589729
165.873729407414	1	0	2	839.45580474157
77.6204021421478	1	0	2	365.146857920297
46.0817261134434	1	0	1	159.589748498187
-2.38378853790091	0	1	0	-27.2083031367214
32.0014984545689	0	1	2	392.19193991515
77.422576599751	1	0	2	269.375316896034
4.83176264889168	0	0	2	-142.645187001407
-13.1127598206031	1	0	2	51.9631774692275
110.139308200665	0	1	2	400.700115111702
126.803714557564	1	0	2	747.076686878188
23.6398715806669	1	1	2	273.890079586646
35.8059112107459	0	0	1	333.629216212469
49.6940766278186	0	1	1	170.483013101475
17.8380817547825	1	0	2	222.179542417433
22.2092673058073	0	1	0	332.540862261371
77.4962651554913	0	1	0	456.912587995401
41.5327837249588	0	1	2	357.593703315671
59.4814864497343	0	0	1	293.134564207878
58.9531898792074	0	0	3	143.270152582939
98.1485772450736	0	0	2	651.685322119831
69.7842661156097	0	1	2	237.343953620297
47.7196173859768	1	1	1	360.790027163089
65.7760256952223	1	1	2	289.597322262648
25.5835727803205	1	1	1	179.992096360907
27.8756493479337	0	1	0	172.68115192011
4.6512154135329	0	0	1	-138.093473935571
33.7577125363294	1	0	3	-113.976713915229
-8.47228067496253	0	0	0	-28.8904417418419
115.294943821744	0	1	2	603.720330475031
-19.7726537056426	1	0	0	6.9242771629829
-3.97147217682411	0	1	1	29.397546309785
47.8989416819927	0	1	1	92.9443436688073
43.5347798392396	1	0	1	150.670000073134
81.1608025227126	0	1	1	401.635910269254
-38.5425033108446	1	0	2	-100.857772412553
10.1144121617199	1	0	1	143.879348478892
62.575147206338	1	0	3	200.960228870664
93.4964406265878	1	0	1	415.723956226865
48.400580138057	1	1	1	346.815615991171
51.7706078634948	1	1	2	400.771991894035
-35.5911136330431	0	0	0	-189.584884062006
1.86186276719075	1	1	1	18.1758464502151
63.9823949481097	0	1	0	482.981492499733
-1.88467025529891	0	1	1	181.913156080055
83.0247770181378	1	1	0	691.019664612972
40.0124547553431	0	1	1	66.5605389994668
42.4867303771956	1	0	0	175.462085290056
9.48646001248688	0	0	2	-125.717337787863
-26.2463452651824	1	0	1	-153.840797133639
114.276920021242	1	1	2	503.702091724378
52.427511261424	1	1	2	341.197275037056
47.612774005533	0	0	2	332.676055940125
63.5920480338854	0	1	2	441.46681658773
22.6350219176035	0	0	1	100.825314851962
48.6496955008274	1	1	3	362.768280954124
106.528854305565	0	1	2	697.64246658598
97.0189396741406	1	0	2	486.205564653545
74.8039629996905	1	0	2	306.667298002677
32.2607753131326	0	1	2	241.789774455279
16.4711112543404	1	0	2	67.5623714788275
42.7254940807028	0	1	2	198.024259432148
70.3949927048716	0	1	2	307.155097914615
92.3872118747975	1	0	1	464.509272229976
-47.5450287994036	1	1	2	52.4969785613254
33.9626052137086	1	1	2	242.748963154493
13.5289127633482	1	0	1	135.879277003587
90.6353021143986	0	1	2	368.251536038483
69.4973137554396	1	0	2	221.673667128493
34.245717048712	0	1	2	407.899780713899
75.3825356217635	0	0	0	311.020483869696
65.1192580059551	1	1	1	617.893637773674
